code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;800;M;1:45.04;;Luxembourg;LUX;Indoor;2023-01-22;Tibo De Smet;;;BEL;1999;Male
NR;;800;M;1:45.95;;Madrid;ESP;Indoor;2021-02-24;Amel Tuka;;;BIH;1991;Male
NR;;800;M;1:45.9;;Moskva;URS;Indoor;1991-02-17;Andrey Sudnik;;;BLR;1967;Male
NR;;800;M;1:50.12;;Valencia;ESP;Indoor;2008-02-16;Fadrique Iglesias;;;BOL;1980;Male
NR;;800;M;1:45.56;;Metz;FRA;Indoor;2024-02-03;Tshepiso Masalela;;;BOT;1999;Male
NR;;800;M;1:45.43;;Pireás;GRE;Indoor;1989-03-08;José Luiz Barbosa;;;BRA;1961;Male
NR;;800;M;1:45.26;;Valencia;ESP;Indoor;2008-03-09;Youssef Saad Kamel;;;BRN;1981;Male
NR;;800;M;1:47.78;;Wien;AUT;Indoor;1979-02-25;Binko Kolev;;;BUL;1958;Male
NR;;800;M;1:45.50;;Fayetteville;USA;Indoor;2024-01-27;Marco Arop;;;CAN;1998;Male
NR;;800;M;1:54.14;;Sätra;SWE;Indoor;2015-02-21;Bienvenue Musore;;;CGO;1990;Male
NR;;800;M;1:46.76;;Fayetteville;USA;Indoor;2013-03-01;Tomás Squella;;;CHI;1993;Male
NR;;800;M;1:46.63;;Jinan;CHN;Indoor;2024-03-12;Liu Dezhu;;;CHN;2000;Male
NR;;800;M;1:55.35;;Toronto;CAN;Indoor;1993-03-12;Makudi Mubenga;;;COD;1960;Male
NR;;800;M;1:47.86;;Liévin;FRA;Indoor;2012-02-14;Rafith Rodriguez;;;COL;1989;Male
NR;;800;M;1:55.51;;Pombal;POR;Indoor;2017-01-14;Samuel Freire;;;CPV;1990;Male
NR;;800;M;1:46.32;;Gent;BEL;Indoor;1999-02-19;Norberto Téllez;;;CUB;1972;Male
NR;;800;M;1:48.23;;Wien;AUT;Indoor;2018-01-27;Christos Demetriou;;;CYP;1993;Male
NR;;800;M;1:46.09;;Karlsruhe;GER;Indoor;2010-01-31;Jakub Holuša;;;CZE;1988;Male
NR;;800;M;1:42.67;;Paris;FRA;Indoor;1997-03-09;Wilson Kipketer;;;DEN;1972;Male
NR;;800;M;1:46.74;;New York;USA;Indoor;2024-02-11;Luis Peralta;;;DOM;1999;Male
NR;;800;M;1:56.93;;Eskilstuna;SWE;Indoor;2015-12-05;Nasir Dawoud;;;ERI;1991;Male
NR;;800;M;1:45.12;;Staten Island;USA;Indoor;2022-02-06;Mariano Garcia;;;ESP;1997;Male
NR;;800;M;1:48.90;;Athlone;IRL;Indoor;2023-01-29;Jake Patrick Bagge;;;EST;2001;Male
NR;;800;M;1:44.52;;Birmingham;GBR;Indoor;2014-02-15;Mohamed Aman;;;ETH;1994;Male
NR;;800;M;1:47.36;;Milano;ITA;Indoor;1978-03-12;Markku Taskinen;;;FIN;1952;Male
NR;;800;M;1:44.82;;Stockholm;SWE;Indoor;2003-02-18;Mehdi Baala;;;FRA;1978;Male
NR;;800;M;1:50.76;;Sindelfingen;GER;Indoor;2019-01-26;Omar Jammeh;;;GAM;1995;Male
NR;;800;M;1:43.63;;Toruń;POL;Indoor;2021-02-17;Elliot Giles;;;GBR;1994;Male
NR;;800;M;1:52.94;;Volgograd;URS;Indoor;1988-02-11;Vladimir Bardin;;;GEO;;Male
NR;;800;M;1:44.88;;Stuttgart;GER;Indoor;1995-02-05;Nico Motchebon;;;GER;1969;Male
NR;;800;M;1:46.47;;Chicago;USA;Indoor;2022-03-05;Alex Amankwah;;;GHA;1992;Male
NR;;800;M;1:52.59;;Boston;USA;Indoor;2018-02-10;Harvey Dixon;;;GIB;1993;Male
NR;;800;M;1:48.64;;Wien;AUT;Indoor;2014-01-28;Konstadínos Nakópoulos;;;GRE;1987;Male
NR;;800;M;1:49.72;;Birmingham;USA;Indoor;2021-03-13;Nathan Hood;;;GRN;1998;Male
NR;;800;M;1:55.66;;Barcelona;ESP;Indoor;1995-03-10;Arisk Perdomo;;;GUA;1974;Male
NR;;800;M;1:46.35;;Chicago;USA;Indoor;2022-03-05;Quamel Prince;;;GUY;1994;Male
NR;;800;M;1:46.75;;Fayetteville;USA;Indoor;2023-02-11;Cebastian Gentil;;;HAI;2000;Male
NR;;800;M;1:56.28;;Macau;MAC;Indoor;2007-11-01;Lau Tak Lung;;;HKG;1985;Male
NR;;800;M;1:46.20;;Budapest;HUN;Indoor;2020-02-23;Balázs Vindics;;;HUN;1994;Male
NR;;800;M;1:59.24;;Pattaya;THA;Indoor;2005-11-13;Edwin Pattileamonia;;;INA;1976;Male
NR;;800;M;1:49.46;;Doha;QAT;Indoor;2008-02-16;Ramesan Rajeev;;;IND;1985;Male
NR;;800;M;1:48.10;;Tehran;IRI;Indoor;2024-02-18;Sobhan Ahmadi;;;IRI;2001;Male
NR;;800;M;1:46.10;;Dublin;IRL;Indoor;2021-02-20;Mark English;;;IRL;1993;Male
NR;;800;M;1:49.42;;Hangzhou;CHN;Indoor;2012-02-19;Adnan Taees Akkar;;;IRQ;1980;Male
NR;;800;M;1:51.07;;Reykjavik;ISL;Indoor;2006-01-28;Björn Margeirsson;;;ISL;1979;Male
NR;;800;M;1:47.81;;Boston;USA;Indoor;2012-02-11;Dustin Emrani;;;ISR;1985;Male
NR;;800;M;1:51.03;;Boston;USA;Indoor;2016-03-06;Alexshandro Rodriguez;;;ISV;;Male
NR;;800;M;1:45.00;;Madrid;ESP;Indoor;2024-02-23;Catalin Tecuceanu;;;ITA;1999;Male
NR;;800;M;1:46.61;;Louisville;USA;Indoor;2023-02-25;Tarees Rhoden;;;JAM;2000;Male
NR;;800;M;1:47.78;;New York;USA;Indoor;2018-02-03;Sho Kawamoto;;;JPN;1993;Male
NR;;800;M;1:48.89;;Moskva;RUS;Indoor;2004-02-17;Mikhail Kolganov;;;KAZ;1980;Male
NR;;800;M;1:43.98;;New York;USA;Indoor;2019-02-09;Michael Saruni;;;KEN;1995;Male
NR;;800;M;1:49.31;;Istanbul;TUR;Indoor;2019-02-16;Musa Hajdari;;;KOS;1987;Male
NR;;800;M;1:50.66;;Astana;KAZ;Indoor;2023-02-12;Sami Massoud Al-Yami;;;KSA;1999;Male
NR;;800;M;1:47.37;;Hangzhou;CHN;Indoor;2012-02-19;Mohamed Mutlak Al-Azimi;;;KUW;1982;Male
NR;;800;M;2:02.61;;Hanoi;VIE;Indoor;2009-11-02;Saysana Bannavong;;;LAO;1986;Male
NR;;800;M;1:45.72;;Valencia;ESP;Indoor;2008-03-09;Dmitrijs Miļkevičs;;;LAT;1981;Male
NR;;800;M;1:52.36;;Fayetteville;USA;Indoor;2022-02-18;Amir Ado;;;LBA;1997;Male
NR;;800;M;1:46.96;;Indianapolis;USA;Indoor;1999-03-06;Bobby True;;;LBR;1977;Male
NR;;800;M;1:49.70;;Boston;USA;Indoor;2016-02-28;Michael James;;;LCA;1992;Male
NR;;800;M;1:47.41;;Milano;ITA;Indoor;1977-02-24;Günther Hasler;;;LIE;1951;Male
NR;;800;M;1:48.42;;Wien;AUT;Indoor;2009-02-03;Vitalij Kozlov;;;LTU;1987;Male
NR;;800;M;1:47.44;;Wien;AUT;Indoor;2002-03-03;David Fiegen;;;LUX;1984;Male
NR;;800;M;2:01.78;;Macau;MAC;Indoor;2007-02-11;Henrique da Silva Kuok;;;MAC;1989;Male
NR;;800;M;1:45.28;;Lyon;FRA;Indoor;2024-02-09;Abdellatif El Guesse;;;MAR;1993;Male
NR;;800;M;1:55.49;;Pattaya;THA;Indoor;2006-02-11;Jayakumar Dewarajoo;;;MAS;1982;Male
NR;;800;M;1:54.49;;Budapest;HUN;Indoor;2004-03-05;Kondawi Chiwina;;;MAW;1979;Male
NR;;800;M;1:49.6;;Moskva;URS;Indoor;1974-02-10;Anatoliy Mamontov;;;MDA;1949;Male
NR;;800;M;1:58.17;;Maebashi;JPN;Indoor;1999-03-05;Naseer Ismail;;;MDV;1975;Male
NR;;800;M;1:47.19;;New York;USA;Indoor;2023-02-25;Jesús López;;;MEX;1997;Male
NR;;800;M;1:55.76;;Paris;FRA;Indoor;1997-03-07;Puntsaq-Osor Purevsuren;;;MGL;1975;Male
NR;;800;M;1:49.36;;Sofia;BUL;Indoor;2003-02-02;Vanco Stojanov;;;MKD;1977;Male
NR;;800;M;2:02.23;;Padova;ITA;Indoor;2021-01-31;Marco Filippi;;;MLT;1989;Male
NR;;800;M;1:55.22;;Pireás;GRE;Indoor;2009-02-21;Ilija Ranitović;;;MNE;1987;Male
NR;;800;M;1:51.24;;Sopot;POL;Indoor;2014-03-07;Brice Etès;;;MON;1984;Male
NR;;800;M;1:51.97;;Espinho;POR;Indoor;2001-01-28;Amílcar Leal;;;MOZ;1975;Male
NR;;800;M;1:51.27;;Pocatello;USA;Indoor;2002-02-02;Mao Tjiroze;;;NAM;1977;Male
NR;;800;M;1:56.54;;Barcelona;ESP;Indoor;1995-03-10;Carlos Mairena;;;NCA;1962;Male
NR;;800;M;1:45.86;;Karlsruhe;GER;Indoor;2003-02-28;Bram Som;;;NED;1980;Male
NR;;800;M;1:46.63;;Chicago;USA;Indoor;2021-06-29;Edose Ibadin;;;NGR;1993;Male
NR;;800;M;1:46.28;;Birmingham;GBR;Indoor;1997-02-23;Vebjørn Rodal;;;NOR;1972;Male
NR;;800;M;1:47.59;;Glasgow;GBR;Indoor;2024-03-01;James Preston;;;NZL;1997;Male
NR;;800;M;1:52.08;;Sevilla;ESP;Indoor;1991-03-08;Nadir Khan;;;PAK;1966;Male
NR;;800;M;1:56.87;;Indianapolis;USA;Indoor;1987-03-06;Porfirio Mendez;;;PAR;1966;Male
NR;;800;M;1:54.10;;Lisboa;POR;Indoor;2001-03-09;John Lozada;;;PHI;1973;Male
NR;;800;M;1:53.48;;Budapest;HUN;Indoor;2004-03-05;Abdesalam Al-Dabaji;;;PLE;1979;Male
NR;;800;M;1:51.61;;Gainesville;USA;Indoor;2002-02-10;Clement Abai;;;PNG;1980;Male
NR;;800;M;1:44.57;;Liévin;FRA;Indoor;2012-02-14;Adam Kszczot;;;POL;1989;Male
NR;;800;M;1:46.40;;Gent;BEL;Indoor;1999-02-18;Rui Silva;;;POR;1977;Male
NR;;800;M;1:46.20;;Fayetteville;USA;Indoor;2016-02-27;Andrés Arroyo;;;PUR;1995;Male
NR;;800;M;1:45.48;;Stockholm;SWE;Indoor;2015-02-19;Abdulrahman Musaeb Balla;;;QAT;1989;Male
NR;;800;M;1:47.21;;Pireás;GRE;Indoor;1985-03-02;Petru Drágoescu;;;ROU;1962;Male
NR;;800;M;1:44.91;;Valencia;ESP;Indoor;2008-03-09;Mbulaeni Mulaudzi;;;RSA;1980;Male
NR;;800;M;1:44.15;;Karlsruhe;GER;Indoor;2001-01-27;Yuriy Borzakovskiy;;;RUS;1981;Male
NR;;800;M;1:48.33;;Indianapolis;USA;Indoor;1987-03-08;Babacar Niang;;;SEN;1958;Male
NR;;800;M;1:55.63;;Hangzhou;CHN;Indoor;2014-02-16;Jian Yong Leo Fang;;;SGP;1989;Male
NR;;800;M;1:46.96;;Linz;AUT;Indoor;2013-01-31;Žan Rudolf;;;SLO;1993;Male
NR;;800;M;1:54.6;;Ancona;ITA;Indoor;1987-02-07;Manlio Molinari;;;SMR;1964;Male
NR;;800;M;1:46.44;;Torino;ITA;Indoor;1988-02-10;Slobodan Popovic;;;SRB;1962;Male
NR;;800;M;1:49.45;;Ashgabat;TKM;Indoor;2017-09-20;Indunil Herath;;;SRI;1993;Male
NR;;800;M;1:44.75;;Praha;CZE;Indoor;2009-02-26;Ahmad Ismail;;;SUD;1984;Male
NR;;800;M;1:44.93;;Wien;AUT;Indoor;2002-03-03;André Bucher;;;SUI;1976;Male
NR;;800;M;1:47.06;;Birmingham;GBR;Indoor;2008-02-16;Jozef Repčík;;;SVK;1986;Male
NR;;800;M;1:45.09;;Toruń;POL;Indoor;2021-02-17;Andreas Kramer;;;SWE;1997;Male
NR;;800;M;1:50.02;;New York;USA;Indoor;2002-02-08;Mahmoud Kheirat;;;SYR;1970;Male
NR;;800;M;1:48.04;;Stockholm;SWE;Indoor;2005-02-15;Samuel Mwera Chegere;;;TAN;1985;Male
NR;;800;M;1:56.40;;Hanoi;VIE;Indoor;2009-11-02;Jakkrit Pattasai;;;THA;1991;Male
NR;;800;M;1:51.8;;Ust-Kamenogorsk;KAZ;Indoor;2018-01-20;Odilshoh Ismatov;;;TJK;1992;Male
NR;;800;M;1:54.07;;Birmingham;GBR;Indoor;2003-03-14;Nazar Begliyev;;;TKM;1980;Male
NR;;800;M;1:55.61;;Luxembourg;LUX;Indoor;2020-01-18;Samy Henen;;;TOG;1995;Male
NR;;800;M;1:47.64;;Fayetteville;USA;Indoor;2005-03-12;Sherridan Kirk;;;TTO;1981;Male
NR;;800;M;1:46.74;;Lyon;FRA;Indoor;2023-01-28;Abdessalem Ayouni;;;TUN;1994;Male
NR;;800;M;1:47.70;;Istanbul;TUR;Indoor;2024-02-18;Salih Teksöz;;;TUR;1994;Male
NR;;800;M;1:46.10;;Stuttgart;FRG;Indoor;1989-02-12;Mike Okot;;;UGA;1958;Male
NR;;800;M;1:46.49;;Athína;GRE;Indoor;2005-02-20;Ivan Heshko;;;UKR;1979;Male
NR;;800;M;1:44.21;;Staten Island;USA;Indoor;2021-02-13;Donavan Brazier;;;USA;1997;Male
NR;;800;M;1:49.40;;Moskva;RUS;Indoor;2006-02-17;Erkinjon Isakov;;;UZB;1974;Male
NR;;800;M;1:57.89;;Hanoi;VIE;Indoor;2009-10-01;Nguyen Ba The;;;VIE;;Male
NR;;800;M;1:46.81;;Boston;USA;Indoor;2024-02-10;Handal Roban;;;VIN;2002;Male
NR;;800;M;1:48.52;;Doha;QAT;Indoor;2023-02-01;Abdullah Al-Yaari;;;YEM;2003;Male
NR;;1K5;M;4:00.98;;Frauenfeld;SUI;Outdoor;2020-08-23;Ismail Sebghatullah;;;AFG;;Male
NR;;1K5;M;3:53.0;;Arnhem;NED;Outdoor;1973-09-16;Richard Riley;;;AHO;;Male
NR;;1K5;M;4:18.0;;St. John's;ANT;Outdoor;1984-07-05;Nigel Richardson;;;AIA;;Male
NR;;1K5;M;3:37.82;;Padova;ITA;Outdoor;2021-09-05;David Nikolli;;;ALB;1994;Male
NR;;1K5;M;3:27.37;;Nice;FRA;Outdoor;1995-07-12;Noureddine Morceli;;;ALG;1970;Male
NR;;1K5;M;3:37.05;;Heusden;BEL;Outdoor;2023-07-15;Pol Moya;;;AND;1996;Male
NR;;1K5;M;3:39.54;;Barcelona;ESP;Outdoor;1992-08-03;João N'Tyamba;;;ANG;1968;Male
NR;;1K5;M;3:49.41;;Seoul;KOR;Outdoor;1988-09-19;Dale Jones;;;ANT;1964;Male
NR;;1K5;M;3:36.18;;Castellón;ESP;Outdoor;2021-06-29;Federico Bruno;;;ARG;1993;Male
NR;;1K5;M;3:39.35;;Budapest;HUN;Outdoor;2023-08-19;Yervand Mkrtchyan;;;ARM;1996;Male
NR;;1K5;M;4:10.4;;Roosendaal;NED;Outdoor;1979-08-28;Kimball Reynierse;;;ARU;1961;Male
NR;;1K5;M;4:19.7;;Pago Pago;???;Outdoor;2011-04-23;Jezmond Papu;;;ASA;;Male
NR;;1K5;M;3:29.41;;Oslo;NOR;Outdoor;2023-06-15;Olli Hoare;;;AUS;1997;Male
NR;;1K5;M;3:34.69;;Kassel;GER;Outdoor;2000-06-07;Günther Weidlinger;;;AUT;1978;Male
NR;;1K5;M;3:43.7;;Baku;URS;Outdoor;1979-04-22;Boris Kutukov;;;AZE;;Male
NR;;1K5;M;3:45.72;;Austin;USA;Outdoor;1983-05-17;William Johnson;;;BAH;;Male
NR;;1K5;M;3:50.46;;Calcutta;IND;Outdoor;1987-11-23;Ahmed Mustaque;;;BAN;;Male
NR;;1K5;M;3:47.82;;Austin;USA;Outdoor;1991-04-04;Leo Games;;;BAR;;Male
NR;;1K5;M;3:29.18;;Bruxelles;BEL;Outdoor;1997-08-22;Vénuste Niyongabo;;;BDI;1973;Male
NR;;1K5;M;3:33.06;;Génève;SUI;Outdoor;2021-06-12;Ismael Debjani;;;BEL;1990;Male
NR;;1K5;M;3:54.08;;Zaria;NGR;Outdoor;2021-05-29;Sylvain Azonhin;;;BEN;;Male
NR;;1K5;M;3:41.24;;Stretford;GBR;Outdoor;2022-07-23;Dage Minors;;;BER;1995;Male
NR;;1K5;M;4:08.09;;Ipoh;MAS;Outdoor;2004-06-15;Lungten Tshering;;;BHU;;Male
NR;;1K5;M;3:39.83;;Bucureşti;ROU;Outdoor;1981-07-22;Vinko Pokrajcic;;;BIH;1958;Male
NR;;1K5;M;3:56.35;;Richmond;CAN;Outdoor;1998-05-23;Adrian Jorgenson;;;BIZ;;Male
NR;;1K5;M;3:35.73;;Minsk;BLR;Outdoor;2022-08-17;Illia Karnavukhau;;;BLR;1999;Male
NR;;1K5;M;3:43.60;;Valledupar;COL;Outdoor;2022-07-01;David Ninavia;;;BOL;2003;Male
NR;;1K5;M;3:39.60;;Nijmegen;NED;Outdoor;2001-05-24;Glody Dube;;;BOT;1978;Male
NR;;1K5;M;3:33.25;;Rieti;ITA;Outdoor;2005-08-28;Hudson de Souza;;;BRA;1977;Male
NR;;1K5;M;3:29.14;;Roma;ITA;Outdoor;2006-07-14;Rashid Ramzi;;;BRN;1980;Male
NR;;1K5;M;3:57.51;;Darwin;AUS;Outdoor;2005-05-17;Jimmy Anak Ahar;;;BRU;;Male
NR;;1K5;M;3:39.34;;Azusa;USA;Outdoor;2022-04-15;Martin Prodanov;;;BUL;1999;Male
NR;;1K5;M;3:53.15;;Ouagadougou;BUR;Outdoor;1995-12-07;Jean-Bernard Yaro;;;BUR;;Male
NR;;1K5;M;3:48.07;;Saint-Maur;FRA;Outdoor;2005-06-08;Arnold Gabin Kangai;;;CAF;1984;Male
NR;;1K5;M;3:59.97;;Hangzhou;CHN;Outdoor;2023-09-30;Chhun Bunthorn;;;CAM;1993;Male
NR;;1K5;M;3:31.71;;Roma;ITA;Outdoor;2000-06-30;Kevin Sullivan;;;CAN;1974;Male
NR;;1K5;M;3:46.09;;Mayaguez;PUR;Outdoor;2011-07-15;Jon Rankin;;;CAY;1982;Male
NR;;1K5;M;3:44.97;;Decines Charpieu;FRA;Outdoor;2023-07-08;Alex Ngouari-Mouissi;;;CGO;1991;Male
NR;;1K5;M;3:47.0;;Dakar;SEN;Outdoor;1963-04-15;Ahmed Issa;;;CHA;1943;Male
NR;;1K5;M;3:37.82;;Huelva;ESP;Outdoor;2016-06-03;Carlos Díaz;;;CHI;1993;Male
NR;;1K5;M;3:36.49;;Changsha;CHN;Outdoor;2003-10-24;Dou Zhaobo;;;CHN;1983;Male
NR;;1K5;M;3:39.60;;Nantes;FRA;Outdoor;2001-08-23;Siakha Bamba;;;CIV;1975;Male
NR;;1K5;M;3:48.90;;Douala;CMR;Outdoor;2021-05-22;Hamajam Soudi;;;CMR;1994;Male
NR;;1K5;M;3:42.02;;Reims;FRA;Outdoor;2001-05-07;Patrick Tambwé;;;COD;1975;Male
NR;;1K5;M;3:56.88;;Honiara;SOL;Outdoor;2023-11-30;Alex Beddoes;;;COK;1995;Male
NR;;1K5;M;3:41.99;;Castellón;ESP;Outdoor;2023-06-14;Carlos Andrés San Martín;;;COL;1993;Male
NR;;1K5;M;3:46.96;;Marseille;FRA;Outdoor;1996-05-06;Mohamed Ahmed;;;COM;;Male
NR;;1K5;M;3:45.94;;Bilbao;ESP;Outdoor;2017-06-24;Samuel Freire;;;CPV;1990;Male
NR;;1K5;M;3:40.25;;Azusa;USA;Outdoor;2023-04-15;Juan Diego Castro;;;CRC;2000;Male
NR;;1K5;M;3:33.30;;Monaco;MON;Outdoor;1998-08-08;Branko Zorko;;;CRO;1967;Male
NR;;1K5;M;3:35.03;;Huelva;ESP;Outdoor;2012-06-07;Maurys Surel Castillo;;;CUB;1984;Male
NR;;1K5;M;3:39.50;;Huelva;ESP;Outdoor;2016-06-03;Amine Khadiri;;;CYP;1988;Male
NR;;1K5;M;3:32.49;;Monaco;MON;Outdoor;2018-07-20;Jakub Holuša;;;CZE;1988;Male
NR;;1K5;M;3:31.17;;Zürich;SUI;Outdoor;1997-08-13;Robert K. Andersen;;;DEN;1972;Male
NR;;1K5;M;3:29.58;;Monaco;MON;Outdoor;2014-07-18;Ayanleh Souleiman;;;DJI;1992;Male
NR;;1K5;M;3:36.60;;Abbotsford;CAN;Outdoor;1996-06-02;Steve Agar;;;DMA;1968;Male
NR;;1K5;M;3:43.57;;Stanford;USA;Outdoor;2002-03-30;Isidro Pimentel;;;DOM;1977;Male
NR;;1K5;M;3:37.88;;Río de Janeiro;BRA;Outdoor;2007-07-25;Byron Piedra;;;ECU;1982;Male
NR;;1K5;M;3:38.16;;Stockholm;SWE;Outdoor;2011-07-29;Mohamed Ahmed Hamada;;;EGY;1992;Male
NR;;1K5;M;3:35.96;;Huelva;ESP;Outdoor;2009-06-10;Hais Welday;;;ERI;1989;Male
NR;;1K5;M;3:52.12;;San Salvador;ESA;Outdoor;2023-07-06;Aarón Alexander Hernández Bolaños;;;ESA;2000;Male
NR;;1K5;M;3:28.76;;Monaco;MON;Outdoor;2021-07-09;Mohamed Katir;;;ESP;1998;Male
NR;;1K5;M;3:38.59;;Beijing;CHN;Outdoor;2008-08-15;Tiidrek Nurme;;;EST;1985;Male
NR;;1K5;M;3:29.51;;Lausanne;SUI;Outdoor;2023-06-30;Lamecha Girma;;;ETH;2000;Male
NR;;1K5;M;3:42.81;;Auckland;NZL;Outdoor;1982-03-13;Richard Kermode;;;FIJ;1955;Male
NR;;1K5;M;3:36.33;;München;FRG;Outdoor;1972-09-10;Pekka Vasala;;;FIN;1948;Male
NR;;1K5;M;4:16.29;;Sollentuna;SWE;Outdoor;2005-05-29;Refik Saljunovic;;;FOR;1989;Male
NR;;1K5;M;3:28.98;;Bruxelles;BEL;Outdoor;2003-09-05;Mehdi Baala;;;FRA;1978;Male
NR;;1K5;M;4:19.1;;Susupe;NMI;Outdoor;1990-07-11;Elias Rodriguez;;;FSM;1964;Male
NR;;1K5;M;3:43.58;;Niort;FRA;Outdoor;1999-07-30;Jean-Marc Léandro;;;GAB;1969;Male
NR;;1K5;M;3:49.59;;Pfungstadt;GER;Outdoor;2021-08-04;Omar Jammeh;;;GAM;1995;Male
NR;;1K5;M;3:28.81;;Monaco;MON;Outdoor;2013-07-19;Mo Farah;;;GBR;1983;Male
NR;;1K5;M;4:00.41;;Uster;SUI;Outdoor;2007-08-06;Alfaba Bah;;;GBS;;Male
NR;;1K5;M;3:42.4;;Moskva;URS;Outdoor;1979-07-28;Michail Schapalov;;;GEO;;Male
NR;;1K5;M;3:46.14;;Kortrijk;BEL;Outdoor;2018-07-14;Benjamin Enzema;;;GEQ;1989;Male
NR;;1K5;M;3:31.58;;Koblenz;FRG;Outdoor;1980-08-27;Thomas Wessinghage;;;GER;1952;Male
NR;;1K5;M;3:40.23;;Nashville;USA;Outdoor;2018-06-02;Sampson Laari;;;GHA;1993;Male
NR;;1K5;M;3:43.84;;Gold Coast;AUS;Outdoor;2018-04-14;Harvey Dixon;;;GIB;1993;Male
NR;;1K5;M;3:36.74;;Köln;GER;Outdoor;1997-08-24;Panayiótis Stroubákos;;;GRE;1972;Male
NR;;1K5;M;3:50.3;;Pointe-a-Pierre;TTO;Outdoor;1972-03-19;Donald Pierre;;;GRN;1953;Male
NR;;1K5;M;3:35.32;;Trabuco Hills;USA;Outdoor;2021-07-18;Luis Grijalva;;;GUA;1999;Male
NR;;1K5;M;3:51.96;;Barcelona;ESP;Outdoor;1992-08-03;Mohamed Sy Savane;;;GUI;1968;Male
NR;;1K5;M;3:52.24;;Edwardsville;USA;Outdoor;1997-05-24;Brent Mark Butler;;;GUM;1974;Male
NR;;1K5;M;3:43.81;;Fairfax;USA;Outdoor;2019-04-13;Quamel Prince;;;GUY;1994;Male
NR;;1K5;M;3:45.96;;Gent;BEL;Outdoor;2009-07-21;Moise Joseph;;;HAI;1981;Male
NR;;1K5;M;3:57.56;;Hongkong;HKG;Outdoor;2023-11-25;Khan Mohammad Kamran;;;HKG;2001;Male
NR;;1K5;M;3:59.2;;Debrecen;HUN;Outdoor;1986-06-28;Jorge Elias Ponce;;;HON;;Male
NR;;1K5;M;3:35.57;;Atlanta;USA;Outdoor;1996-08-01;Balázs Tölgyesi;;;HUN;1973;Male
NR;;1K5;M;3:46.21;;Jakarta;INA;Outdoor;1995-09-24;Julius Leuwol;;;INA;;Male
NR;;1K5;M;3:35.24;;Berlin;GER;Outdoor;2019-09-01;Jinson Johnson;;;IND;1991;Male
NR;;1K5;M;3:37.09;;Guangzhou;CHN;Outdoor;2010-11-23;Sadjad Moradi;;;IRI;1983;Male
NR;;1K5;M;3:30.42;;Chorzów;POL;Outdoor;2023-07-16;Andrew Coscoran;;;IRL;1996;Male
NR;;1K5;M;3:42.50;;Incheon;KOR;Outdoor;2014-09-29;Adnan Taees Akkar;;;IRQ;1980;Male
NR;;1K5;M;3:40.36;;Raleigh;USA;Outdoor;2023-03-23;Baldvin Thór Magnússon;;;ISL;1999;Male
NR;;1K5;M;3:40.90;;Uden;NED;Outdoor;2009-06-27;Gezachw Yossef;;;ISR;1975;Male
NR;;1K5;M;3:47.75;;Tempe;USA;Outdoor;2002-04-13;Billy Bohlke;;;ISV;1978;Male
NR;;1K5;M;3:32.78;;Rieti;ITA;Outdoor;1990-09-09;Gennaro Di Napoli;;;ITA;1968;Male
NR;;1K5;M;3:46.47;;Athens;USA;Outdoor;1994-05-20;Greg Rhymer;;;IVB;1972;Male
NR;;1K5;M;3:39.19;;Victoria;CAN;Outdoor;1994-08-28;Steve Green;;;JAM;1971;Male
NR;;1K5;M;3:45.0;;Latakia;SYR;Outdoor;1992-09-07;Jihad Al-Balaoui;;;JOR;1969;Male
NR;;1K5;M;3:35.42;;Chitose;JPN;Outdoor;2021-07-17;Kazuki Kawamura;;;JPN;1997;Male
NR;;1K5;M;3:37.54;;Kyiv;URS;Outdoor;1984-06-24;Vladimir Kalsin;;;KAZ;1958;Male
NR;;1K5;M;3:26.34;;Bruxelles;BEL;Outdoor;2001-08-24;Bernard Lagat;;;KEN;1974;Male
NR;;1K5;M;3:41.12;;Bydgoszcz;POL;Outdoor;2022-06-03;Nursultan Keneshbekov;;;KGZ;2000;Male
NR;;1K5;M;4:32.4;;Suva;FIJ;Outdoor;1963-02-09;Kautu Rabangaki;;;KIR;;Male
NR;;1K5;M;3:38.60;;Manila;PHI;Outdoor;1993-12-03;Kim Soon-Hyung;;;KOR;1973;Male
NR;;1K5;M;3:41.6;;Beograd;YUG;Outdoor;1975-06-11;Ismet Abazi;;;KOS;1951;Male
NR;;1K5;M;3:31.82;;Hengelo;NED;Outdoor;2011-05-29;Mohamed Othman Shahween;;;KSA;1986;Male
NR;;1K5;M;3:37.95;;Dakar;SEN;Outdoor;2013-06-12;Mohamed Mutlak Al-Azimi;;;KUW;1982;Male
NR;;1K5;M;4:04.82;;Barcelona;ESP;Outdoor;1992-08-03;Khambieng Khamiar;;;LAO;1967;Male
NR;;1K5;M;3:37.35;;Sollentuna;SWE;Outdoor;2011-06-28;Dmitrijs Jurkevičs;;;LAT;1987;Male
NR;;1K5;M;3:42.11;;Rabat;MAR;Outdoor;2012-05-27;Aboubaker El-Gatrouni;;;LBA;1977;Male
NR;;1K5;M;3:44.11;;Azusa;USA;Outdoor;2022-04-15;Munir Kabbara;;;LBN;2000;Male
NR;;1K5;M;4:01.56;;Cotonou;BEN;Outdoor;2004-06-27;Bill Rogers;;;LBR;1985;Male
NR;;1K5;M;3:48.50;;Gainesville;USA;Outdoor;2001-03-31;Zepherinus Joseph;;;LCA;1975;Male
